1618382700000,64520.94000000,64686.97000000,64501.01000000,64577.26000000,759.11081400,1618383599999,49022307.46597221,34993,358.45901600,23149284.29395220,0
1618383600000,64577.25000000,64655.00000000,64351.52000000,64600.94000000,866.75676700,1618384499999,55884280.72811871,32983,426.65147200,27508957.84169821,0
1618384500000,64598.70000000,64620.55000000,64400.00000000,64422.16000000,690.02341900,1618385399999,44515403.91924647,32028,336.06500300,21681752.95995690,0
1618385400000,64422.16000000,64514.53000000,64290.96000000,64387.74000000,634.09994900,1618386299999,40828020.45195904,29658,266.31961400,17148292.05966563,0
1618386300000,64387.75000000,64484.84000000,64280.00000000,64288.80000000,491.74138300,1618387199999,31657299.40223791,28039,214.11223700,13783702.12557045,0
1618387200000,64288.80000000,64548.49000000,64288.80000000,64478.19000000,731.74028300,1618388099999,47126237.53305560,32666,336.85627600,21696903.35057709,0
1618388100000,64478.18000000,64565.54000000,64420.01000000,64474.27000000,537.05669700,1618388999999,34634196.15096862,28850,271.36058100,17499560.50968120,0
1618389000000,64474.23000000,64509.40000000,64302.66000000,64367.21000000,724.13476500,1618389899999,46628552.65445348,35596,369.50788700,23793299.55449629,0
1618389900000,64367.21000000,64382.06000000,63368.00000000,63928.57000000,1938.32283500,1618390799999,123870210.45880253,63411,891.79395100,56998561.62792277,0
1618390800000,63928.58000000,64165.00000000,63670.00000000,63781.57000000,940.23433400,1618391699999,60159474.32314950,29114,398.92802700,25528444.24570875,0
1618391700000,63781.57000000,63825.82000000,63146.97000000,63494.08000000,1789.32089000,1618392599999,113579056.03644711,47159,798.33866900,50679606.73955932,0
1618392600000,63499.99000000,63634.17000000,63012.84000000,63518.12000000,1153.92513400,1618393499999,73099507.71074167,37098,579.89489800,36748331.32811273,0
1618393500000,63518.11000000,63750.36000000,63395.80000000,63568.42000000,925.30563400,1618394399999,58826948.12596063,23673,531.74363500,33806964.42937438,0
1618394400000,63568.41000000,63874.00000000,63431.98000000,63866.56000000,993.67114300,1618395299999,63330488.15611918,26535,408.03817800,26004821.55426237,0
